casrn,inchikey,inchi_code,target,consensus_call,consensus_score,label,label_provenance,inchikey_source
89226-75-5(2),PIRWHBVBBBZNKG-UHFFFAOYSA-N,"InChI=1S/C35H38N4O6/c1-24-30(34(40)44-3)32(28-15-10-16-29(23-28)39(42)43)31(25(2)36-24)35(41)45-22-21-37-17-19-38(20-18-37)33(26-11-6-4-7-12-26)27-13-8-5-9-14-27/h4-16,23,31-33H,17-22H2,1-3H3",ER,active,,1,cerapp_experimental_functional,inchi
893-01-6(2),KHXBULXCCPIELT-DCIPZJNNSA-N,"InChI=1S/C16H14OS2/c17-16-12(10-14-6-2-8-18-14)4-1-5-13(16)11-15-7-3-9-19-15/h2-3,6-11H,1,4-5H2/b12-10+,13-11+",ER,inactive,,0,cerapp_experimental_functional,inchi
"89365-50-4(2), 94749-08-3(2)",GIIZNNXWQWCKIB-UHFFFAOYSA-N,"InChI=1S/C25H37NO4/c27-20-23-18-22(13-14-24(23)28)25(29)19-26-15-7-1-2-8-16-30-17-9-6-12-21-10-4-3-5-11-21/h3-5,10-11,13-14,18,25-29H,1-2,6-9,12,15-17,19-20H2",ER,inactive,,0,cerapp_experimental_functional,inchi
89396-94-1(2),KLZWOWYOHUKJIG-UHFFFAOYSA-N,"InChI=1S/C20H27N3O6/c1-4-29-19(27)15(11-10-14-8-6-5-7-9-14)21-13(2)17(24)23-16(18(25)26)12-22(3)20(23)28/h5-9,13,15-16,21H,4,10-12H2,1-3H3,(H,25,26)",ER,inactive,,0,cerapp_experimental_functional,inchi
894-71-3(2),PHVGLTMQBUFIQQ-UHFFFAOYSA-N,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-11,20H,6,12-14H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89419-40-9(2),PXUIZULXJVRBPC-UHFFFAOYSA-N,"InChI=1S/C28H35ClN4O/c29-23-12-11-22-10-9-21-6-1-2-7-24(21)32(25(22)20-23)16-5-15-31-18-13-28(14-19-31)27(34)30-26-8-3-4-17-33(26)28/h1-2,6-7,11-12,20,26H,3-5,8-10,13-19H2,(H,30,34)",ER,active,,1,cerapp_experimental_functional,inchi
"89565-68-4(2), 115626-53-4(2)",ZNRGQMMCGHDTEI-UHFFFAOYSA-N,"InChI=1S/C17H20N2O2/c1-19-11-6-7-12(19)9-13(8-11)21-17(20)15-10-18-16-5-3-2-4-14(15)16/h2-5,10-13,18H,6-9H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
89667-40-3(2),UWPBQLKEHGGKKD-GZTJUZNOSA-N,"InChI=1S/C18H19NO2/c20-18(21)12-6-2-5-11-17(15-8-3-1-4-9-15)16-10-7-13-19-14-16/h1,3-4,7-11,13-14H,2,5-6,12H2,(H,20,21)/b17-11+",ER,inactive,,0,cerapp_experimental_functional,inchi
89778-27-8(4),XFCLJVABOIYOMF-QPLCGJKRSA-N,"InChI=1S/C26H28ClNO/c1-28(2)19-20-29-24-15-13-23(14-16-24)26(22-11-7-4-8-12-22)25(17-18-27)21-9-5-3-6-10-21/h3-16H,17-20H2,1-2H3/b26-25-",ER,active,,1,cerapp_experimental_functional,inchi
89785-84-2(2),LPQZKKCYTLCDGQ-UHFFFAOYSA-N,"InChI=1S/C10H12N4O5S/c1-10(5-13-3-2-11-12-13)8(9(16)17)14-6(15)4-7(14)20(10,18)19/h2-3,7-8H,4-5H2,1H3,(H,16,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
89796-99-6(2),MNIPYSSQXLZQLJ-UHFFFAOYSA-N,"InChI=1S/C16H13Cl2NO4/c17-11-5-3-6-12(18)16(11)19-13-7-2-1-4-10(13)8-15(22)23-9-14(20)21/h1-7,19H,8-9H2,(H,20,21)",ER,inactive,,0,cerapp_experimental_functional,inchi
898128-45-5(2),QDNMBJXNLJFNHT-UHFFFAOYSA-N,"InChI=1S/C14H12ClNO2/c1-9-8-10(6-7-12(9)15)16-13-5-3-2-4-11(13)14(17)18/h2-8,16H,1H3,(H,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
90-00-6(4),IXQGCWUGDFDQMF-UHFFFAOYSA-N,"InChI=1S/C8H10O/c1-2-7-5-3-4-6-8(7)9/h3-6,9H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-01-7(2),CQRYARSYNCAZFO-UHFFFAOYSA-N,"InChI=1S/C7H8O2/c8-5-6-3-1-2-4-7(6)9/h1-4,8-9H,5H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90-02-8(4),SMQUZDBALVYZAC-UHFFFAOYSA-N,"InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H",ER,inactive,,0,cerapp_experimental_functional,inchi
"90-04-0(4), 134-29-2(4)",VMPITZXILSNTON-UHFFFAOYSA-N,"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"90-05-1(6), 8021-39-4(2)",LHGVFZTZFXWLCP-UHFFFAOYSA-N,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-12-0(4),QPUYECUOLPXSFR-UHFFFAOYSA-N,"InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-13-1(2),JTPNRXUCIXHOKM-UHFFFAOYSA-N,InChI=1S/C10H7Cl/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,ER,inactive,,0,cerapp_experimental_functional,inchi
90-15-3(4),KJCVRFUGPWSIIH-UHFFFAOYSA-N,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",ER,inactive,,0,cerapp_experimental_functional,inchi
90-15-3(5),KJCVRFUGPWSIIH-UHFFFAOYSA-N,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",ER,inactive,,0,cerapp_experimental_functional,inchi
90-16-4(4),DMSSTTLDFWKBSX-UHFFFAOYSA-N,"InChI=1S/C7H5N3O/c11-7-5-3-1-2-4-6(5)8-10-9-7/h1-4H,(H,8,9,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
90-17-5(2),JKRWZLOCPLZZEI-UHFFFAOYSA-N,"InChI=1S/C10H9Cl3O2/c1-7(14)15-9(10(11,12)13)8-5-3-2-4-6-8/h2-6,9H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-22-2(2),UPPMZCXMQRVMME-UHFFFAOYSA-N,"InChI=1S/C19H32NO2/c1-6-16(4)18(17-12-10-9-11-13-17)19(21)22-15-14-20(5,7-2)8-3/h9-13,16,18H,6-8,14-15H2,1-5H3/q+1",ER,inactive,,0,cerapp_experimental_functional,inchi
90-30-2(4),XQVWYOYUZDUNRW-UHFFFAOYSA-N,"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H",ER,inactive,,0,cerapp_experimental_functional,inchi
"90-30-2(4), 219315-45-4(1)",XQVWYOYUZDUNRW-UHFFFAOYSA-N,"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H",ER,active,,1,cerapp_experimental_functional,inchi
"90-33-5(4), 103764-33-6(2)",HSHNITRMYYLLCV-UHFFFAOYSA-N,"InChI=1S/C10H8O3/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5,11H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-39-1(2),SLRCCWJSBJZJBV-UHFFFAOYSA-N,"InChI=1S/C15H26N2/c1-3-7-16-11-13-9-12(14(16)5-1)10-17-8-4-2-6-15(13)17/h12-15H,1-11H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90-41-5(2),TWBPWBPGNQWFSJ-UHFFFAOYSA-N,"InChI=1S/C12H11N/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,13H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90-42-6(2),UOBQDYFTAJKQAL-UHFFFAOYSA-N,"InChI=1S/C12H20O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h10-11H,1-9H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90-44-8(2),RJGDLRCDCYRQOQ-UHFFFAOYSA-N,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-8H,9H2",ER,active,,1,cerapp_experimental_functional,inchi
90-47-1(2),JNELGWHKGNBSMD-UHFFFAOYSA-N,InChI=1S/C13H8O2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,ER,inactive,,0,cerapp_experimental_functional,inchi
90-49-3(4),AJOQSQHYDOFIOX-UHFFFAOYSA-N,"InChI=1S/C11H14N2O2/c1-2-9(10(14)13-11(12)15)8-6-4-3-5-7-8/h3-7,9H,2H2,1H3,(H3,12,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
90-51-7(2),HBZVNWNSRNTWPS-UHFFFAOYSA-N,"InChI=1S/C10H9NO4S/c11-7-2-1-6-3-8(16(13,14)15)5-10(12)9(6)4-7/h1-5,12H,11H2,(H,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
90-54-0(2),OEGDFSLNGABBKJ-UHFFFAOYSA-N,"InChI=1S/C21H27NO2/c1-3-22(4-2)16-17-24-21-13-9-8-12-19(21)20(23)15-14-18-10-6-5-7-11-18/h5-13H,3-4,14-17H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-69-7(2),MXYUKLILVYORSK-UHFFFAOYSA-N,"InChI=1S/C22H27NO2/c1-23-19(15-21(24)17-9-4-2-5-10-17)13-8-14-20(23)16-22(25)18-11-6-3-7-12-18/h2-7,9-12,19-21,24H,8,13-16H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-72-2(4),AHDSRXYHVZECER-UHFFFAOYSA-N,"InChI=1S/C15H27N3O/c1-16(2)9-12-7-13(10-17(3)4)15(19)14(8-12)11-18(5)6/h7-8,19H,9-11H2,1-6H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-80-2(4),PHOQVHQSTUBQQK-UHFFFAOYSA-N,"InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90-87-9(2),UFOUDYPOSJJEDJ-UHFFFAOYSA-N,"InChI=1S/C11H16O2/c1-9(11(12-2)13-3)10-7-5-4-6-8-10/h4-9,11H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-94-8(4),VVBLNCFGVYUYGU-UHFFFAOYSA-N,"InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90-98-2(2),OKISUZLXOYGIFP-UHFFFAOYSA-N,InChI=1S/C13H8Cl2O/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8H,ER,inactive,,0,cerapp_experimental_functional,inchi
9002-93-1(4),JYCQQPHGFMYQCF-UHFFFAOYSA-N,"InChI=1S/C16H26O2/c1-15(2,3)12-16(4,5)13-6-8-14(9-7-13)18-11-10-17/h6-9,17H,10-12H2,1-5H3",ER,active,,1,cerapp_experimental_functional,inchi
9002-96-4(2),AOBORMOPSGHCAX-UHFFFAOYSA-N,"InChI=1S/C35H58O6/c1-24(2)12-9-13-25(3)14-10-15-26(4)16-11-20-35(8)21-19-30-29(7)33(27(5)28(6)34(30)41-35)40-32(38)18-17-31(37)39-23-22-36/h24-26,36H,9-23H2,1-8H3",ER,inactive,,0,cerapp_experimental_functional,inchi
9003-11-6(2),OQNWUUGFAWNUME-UHFFFAOYSA-N,"InChI=1S/C7H16O4/c1-7(11-5-3-9)6-10-4-2-8/h7-9H,2-6H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90038-01-0(2),RHDJRPPFURBGLQ-UHFFFAOYSA-N,"InChI=1S/C12H14N2/c1-9-4-3-5-11(10(9)2)6-12-7-13-8-14-12/h3-5,7-8H,6H2,1-2H3,(H,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
9004-38-0(2),DMNFZTKVDDFCQE-UHFFFAOYSA-N,"InChI=1S/C32H34O19/c1-13(33)45-11-19-21(35)25(49-29(42)17-9-5-3-7-15(17)27(38)39)23(37)32(48-19)51-24-20(12-46-14(2)34)47-31(44)26(22(24)36)50-30(43)18-10-6-4-8-16(18)28(40)41/h3-10,19-26,31-32,35-37,44H,11-12H2,1-2H3,(H,38,39)(H,40,41)",ER,inactive,,0,cerapp_experimental_functional,inchi
9004-61-9(2),KIUKXJAPPMFGSW-UHFFFAOYSA-N,"InChI=1S/C28H44N2O23/c1-5(33)29-9-18(11(35)7(3-31)47-25(9)46)49-28-17(41)15(39)20(22(53-28)24(44)45)51-26-10(30-6(2)34)19(12(36)8(4-32)48-26)50-27-16(40)13(37)14(38)21(52-27)23(42)43/h7-22,25-28,31-32,35-41,46H,3-4H2,1-2H3,(H,29,33)(H,30,34)(H,42,43)(H,44,45)",ER,inactive,,0,cerapp_experimental_functional,inchi
9004-82-4(2),QTDIEDOANJISNP-UHFFFAOYSA-N,"InChI=1S/C14H30O5S/c1-2-3-4-5-6-7-8-9-10-11-12-18-13-14-19-20(15,16)17/h2-14H2,1H3,(H,15,16,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
9004-96-0(2),MUHFRORXWCGZGE-KTKRTIGZSA-N,"InChI=1S/C20H38O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(22)23-19-18-21/h9-10,21H,2-8,11-19H2,1H3/b10-9-",ER,inactive,,0,cerapp_experimental_functional,inchi
9004-98-2(2),KWVPFECTOKLOBL-KTKRTIGZSA-N,"InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-20-18-21/h9-10,21H,2-8,11-20H2,1H3/b10-9-",ER,active,,1,cerapp_experimental_functional,inchi
9005-00-9(2),ICIDSZQHPUZUHC-UHFFFAOYSA-N,"InChI=1S/C20H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-20-18-21/h21H,2-20H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
9005-27-0(2),MLTFKRFUQNLDIU-UHFFFAOYSA-N,"InChI=1S/C8H16O7/c9-1-2-14-7-6(12)5(11)4(3-10)15-8(7)13/h4-13H,1-3H2",ER,inactive,,0,cerapp_experimental_functional,inchi
9005-65-6(2),RGPBUVUVZKQNHD-MDZDMXLPSA-N,"InChI=1S/C32H60O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-30(36)40-25-24-37-27-29(39-22-19-34)32-28(38-21-18-33)26-31(42-32)41-23-20-35/h9-10,28-29,31-35H,2-8,11-27H2,1H3/b10-9+",ER,inactive,,0,cerapp_experimental_functional,inchi
9005-67-8(2),CRBBOOXGHMTWOC-UHFFFAOYSA-N,"InChI=1S/C22H42O8/c1-2-3-4-5-6-7-8-9-10-11-20(26)29-16-18(25)21-22(28-15-13-24)19(17-30-21)27-14-12-23/h18-19,21-25H,2-17H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
9005-7-6(2),NKSOSPOXQKNIKJ-CLFAGFIQSA-N,"InChI=1S/C38H70O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-37(39)41-35-36-42-38(40)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20H,3-16,21-36H2,1-2H3/b19-17-,20-18-",ER,inactive,,0,cerapp_experimental_functional,inchi
90098-04-7(2),ALLWOAVDORUJLA-UHFFFAOYSA-N,"InChI=1S/C19H15ClN2O4/c20-13-7-5-11(6-8-13)18(24)22-16(19(25)26)9-12-10-17(23)21-15-4-2-1-3-14(12)15/h1-8,10,16H,9H2,(H,21,23)(H,22,24)(H,25,26)",ER,inactive,,0,cerapp_experimental_functional,inchi
9013-34-7(2),QLAJPGCDKRPRKU-UHFFFAOYSA-N,"InChI=1S/C18H38N2O6/c1-5-19(6-2)9-11-24-13-14-15(21)16(22)17(18(23)26-14)25-12-10-20(7-3)8-4/h14-18,21-23H,5-13H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
9016-00-6(2),SEUDSDUUJXTXSV-UHFFFAOYSA-N,InChI=1S/C2H6OSi/c1-4(2)3/h1-2H3,ER,inactive,,0,cerapp_experimental_functional,inchi
"9016-87-9(2), 101-68-8(2)",UPMLOUAZCHDJJD-UHFFFAOYSA-N,"InChI=1S/C15H10N2O2/c18-10-16-14-5-1-12(2-6-14)9-13-3-7-15(8-4-13)17-11-19/h1-8H,9H2",ER,inactive,,0,cerapp_experimental_functional,inchi
90162-60-0(2),WHUWQSQEVISUMC-UHFFFAOYSA-N,"InChI=1S/C11H16N4O2/c1-7(2)5-15-6-12-9-8(15)10(16)14(4)11(17)13(9)3/h6-7H,5H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
902261-63-6(2),YPBUATXUTLIOSC-UHFFFAOYSA-N,"InChI=1S/C12H16N4O/c17-12-10-9(6-13-11(10)14-8-15-12)7-16-4-2-1-3-5-16/h6,8H,1-5,7H2,(H2,13,14,15,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
90274-24-1(2),YJQZYXCXBBCEAQ-UHFFFAOYSA-N,"InChI=1S/C18H23NO3/c1-13(2-3-14-4-8-16(20)9-5-14)19-12-18(22)15-6-10-17(21)11-7-15/h4-11,13,18-22H,2-3,12H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90293-01-9(2),QSQQPMHPCBLLGX-UHFFFAOYSA-N,"InChI=1S/C18H23NO/c1-19-13-7-8-14-20-18-12-6-5-11-17(18)15-16-9-3-2-4-10-16/h2-6,9-12,19H,7-8,13-15H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90357-06-5(4),LKJPYSCBVHEWIU-UHFFFAOYSA-N,"InChI=1S/C18H14F4N2O4S/c1-17(26,10-29(27,28)14-6-3-12(19)4-7-14)16(25)24-13-5-2-11(9-23)15(8-13)18(20,21)22/h2-8,26H,10H2,1H3,(H,24,25)",ER,inactive,,0,cerapp_experimental_functional,inchi
90494-79-4(2),WJJYZXPHLSLMGE-UHFFFAOYSA-N,"InChI=1S/C24H22F3N/c25-24(26,27)23-7-3-6-22(17-23)20-11-14-28(15-12-20)13-10-18-8-9-19-4-1-2-5-21(19)16-18/h1-9,11,16-17H,10,12-15H2",ER,inactive,,0,cerapp_experimental_functional,inchi
905-97-5(2),JGLWGLKNDHZFAP-UHFFFAOYSA-N,"InChI=1S/C21H21N2S2/c1-3-22-16-10-5-7-12-18(16)24-20(22)14-9-15-21-23(4-2)17-11-6-8-13-19(17)25-21/h5-15H,3-4H2,1-2H3/q+1",ER,active,,1,cerapp_experimental_functional,inchi
907169-79-3(2),IFSLBHIBVNZLNQ-UHFFFAOYSA-N,"InChI=1S/C20H22N4O4S2/c1-25-13-7-5-11(9-15(13)27-3)17-21-19(29)24-18(22-20(30)23(17)24)12-6-8-14(26-2)16(10-12)28-4/h5-10,17-18H,1-4H3,(H,21,29)(H,22,30)",ER,inactive,,0,cerapp_experimental_functional,inchi
90717-03-6(2),ALZOLUNSQWINIR-UHFFFAOYSA-N,"InChI=1S/C11H8ClNO2/c1-6-4-7-2-3-8(12)9(11(14)15)10(7)13-5-6/h2-5H,1H3,(H,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
90729-43-4(2),MJJALKDDGIKVBE-UHFFFAOYSA-N,"InChI=1S/C32H39NO2/c1-32(2,3)28-18-16-25(17-19-28)30(34)15-10-22-33-23-20-29(21-24-33)35-31(26-11-6-4-7-12-26)27-13-8-5-9-14-27/h4-9,11-14,16-19,29,31H,10,15,20-24H2,1-3H3",ER,active,,1,cerapp_experimental_functional,inchi
90736-23-5(2),KXUBAVLIJFTASZ-UHFFFAOYSA-N,"InChI=1S/C22H27FN2O/c1-2-22(26)25(20-10-8-19(23)9-11-20)21-13-16-24(17-14-21)15-12-18-6-4-3-5-7-18/h3-11,21H,2,12-17H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
90779-69-4(2),VWXRQYYUEIYXCZ-UHFFFAOYSA-N,"InChI=1S/C43H67N11O12S2/c1-5-23(3)35-41(63)53-36(24(4)55)42(64)50-29(20-32(45)56)38(60)51-30(43(65)54-17-8-10-31(54)40(62)49-27(9-7-16-44)37(59)47-21-33(46)57)22-68-67-18-15-34(58)48-28(39(61)52-35)19-25-11-13-26(14-12-25)66-6-2/h11-14,23-24,27-31,35-36,55H,5-10,15-22,44H2,1-4H3,(H2,45,56)(H2,46,57)(H,47,59)(H,48,58)(H,49,62)(H,50,64)(H,51,60)(H,52,61)(H,53,63)",ER,inactive,,0,cerapp_experimental_functional,inchi
909-39-7(4),YNZFUWZUGRBMHL-UHFFFAOYSA-N,"InChI=1S/C23H29N3O/c27-19-18-25-16-14-24(15-17-25)12-5-13-26-22-8-3-1-6-20(22)10-11-21-7-2-4-9-23(21)26/h1-4,6-11,27H,5,12-19H2",ER,inactive,,0,cerapp_experimental_functional,inchi
91-08-7(2),RUELTTOHQODFPA-UHFFFAOYSA-N,"InChI=1S/C9H6N2O2/c1-7-8(10-5-12)3-2-4-9(7)11-6-13/h2-4H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-15-6(2),XQZYPMVTSDWCCE-UHFFFAOYSA-N,InChI=1S/C8H4N2/c9-5-7-3-1-2-4-8(7)6-10/h1-4H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-16-7(2),ABDKAPXRBAPSQN-UHFFFAOYSA-N,"InChI=1S/C8H10O2/c1-9-7-5-3-4-6-8(7)10-2/h3-6H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-17-8(2),NNBZCPXTIHJBJL-UHFFFAOYSA-N,"InChI=1S/C10H18/c1-2-6-10-8-4-3-7-9(10)5-1/h9-10H,1-8H2",ER,inactive,,0,cerapp_experimental_functional,inchi
91-19-0(2),XSCHRSMBECNVNS-UHFFFAOYSA-N,InChI=1S/C8H6N2/c1-2-4-8-7(3-1)9-5-6-10-8/h1-6H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-20-3(6),UFWIBTONFRDIAS-UHFFFAOYSA-N,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-21-4(2),UWYZHKAOTLEWKK-UHFFFAOYSA-N,"InChI=1S/C9H11N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-4,10H,5-7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
91-22-5(4),SMWDFEZZVXVKRB-UHFFFAOYSA-N,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-23-6(4),CFBYEGUGFPZCNF-UHFFFAOYSA-N,"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-33-8(2),NDTSRXAMMQDVSW-UHFFFAOYSA-N,"InChI=1S/C15H14ClN3O4S3/c16-11-6-12-14(7-13(11)25(17,20)21)26(22,23)19-15(18-12)9-24-8-10-4-2-1-3-5-10/h1-7H,8-9H2,(H,18,19)(H2,17,20,21)",ER,inactive,,0,cerapp_experimental_functional,inchi
91-44-1(4),AFYCEAFSNDLKSX-UHFFFAOYSA-N,"InChI=1S/C14H17NO2/c1-4-15(5-2)11-6-7-12-10(3)8-14(16)17-13(12)9-11/h6-9H,4-5H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-53-2(6),DECIPOUIJURFOJ-UHFFFAOYSA-N,"InChI=1S/C14H19NO/c1-5-16-11-6-7-13-12(8-11)10(2)9-14(3,4)15-13/h6-9,15H,5H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-56-5(2),JXDYKVIHCLTXOP-UHFFFAOYSA-N,"InChI=1S/C8H5NO2/c10-7-5-3-1-2-4-6(5)9-8(7)11/h1-4H,(H,9,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
91-57-6(2),QIMMUPPBPVKWKM-UHFFFAOYSA-N,"InChI=1S/C11H10/c1-9-6-7-10-4-2-3-5-11(10)8-9/h2-8H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-58-7(2),CGYGETOMCSJHJU-UHFFFAOYSA-N,InChI=1S/C10H7Cl/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-59-8(4),JBIJLHTVPXGSAM-UHFFFAOYSA-N,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2",ER,inactive,,0,cerapp_experimental_functional,inchi
91-61-2(2),XOKMRXSMOHCNIX-UHFFFAOYSA-N,"InChI=1S/C10H13N/c1-8-4-5-10-9(7-8)3-2-6-11-10/h4-5,7,11H,2-3,6H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-62-3(4),LUYISICIYVKBTA-UHFFFAOYSA-N,"InChI=1S/C10H9N/c1-8-4-5-10-9(7-8)3-2-6-11-10/h2-7H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-63-4(2),SMUQFGGVLNAIOZ-UHFFFAOYSA-N,"InChI=1S/C10H9N/c1-8-6-7-9-4-2-3-5-10(9)11-8/h2-7H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-64-5(6),ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,ER,inactive,,0,cerapp_experimental_functional,inchi
91-65-6(2),CIXSDMKDSYXUMJ-UHFFFAOYSA-N,"InChI=1S/C10H21N/c1-3-11(4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-66-7(4),GGSUCNLOZRCGPQ-UHFFFAOYSA-N,"InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-68-9(2),WAVOOWVINKGEHS-UHFFFAOYSA-N,"InChI=1S/C10H15NO/c1-3-11(4-2)9-6-5-7-10(12)8-9/h5-8,12H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-76-9(4),GZVHEAJQGPRDLQ-UHFFFAOYSA-N,"InChI=1S/C9H9N5/c10-8-12-7(13-9(11)14-8)6-4-2-1-3-5-6/h1-5H,(H4,10,11,12,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
"91-84-9(4), 59-33-6(2)",YECBIJXISLIIDS-UHFFFAOYSA-N,"InChI=1S/C17H23N3O/c1-19(2)12-13-20(17-6-4-5-11-18-17)14-15-7-9-16(21-3)10-8-15/h4-11H,12-14H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
91-88-3(2),KRNUKKZDGDAWBF-UHFFFAOYSA-N,"InChI=1S/C11H17NO/c1-3-12(7-8-13)11-6-4-5-10(2)9-11/h4-6,9,13H,3,7-8H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
